influencedBy,economist
Murray_Rothbard,Leonard_Read
Ludwig_von_Mises,Leonard_Read
Henry_Hazlitt,Leonard_Read
Milton_Friedman,Leonard_Read
Friedrich_Hayek,Leonard_Read
Friedrich_Hayek,Leonid_Hurwicz
Ludwig_von_Mises,Lionel_Robbins
Jean_de_Sismondi,Lorenz_von_Stein
Friedrich_Hayek,Ludwig_Lachmann
Ludwig_von_Mises,Ludwig_Lachmann
Piero_Sraffa,Luigi_Pasinetti
Nicholas_Kaldor,Luiz_Carlos_Bresser-Pereira
John_Kenneth_Galbraith,Luiz_Carlos_Bresser-Pereira
John_Maynard_Keynes,Luiz_Carlos_Bresser-Pereira
Karl_Marx,Luiz_Carlos_Bresser-Pereira
Adam_Smith,Léon_Walras
Étienne_Vacherot,Léon_Walras
Jean_Baptiste_Say,Léon_Walras
Augustin_Cournot,Léon_Walras
Amartya_Sen,M._A._Oommen
Karl_Marx,M._A._Oommen
Karl_Marx,Makoto_Itoh
Henry_George,Silvio_Gesell
Thomas_J._Sargent,Stan_Zin
Kenneth_Arrow,Stanley_Reiter
James_Tobin,Stephany_Griffith-Jones
John_Kenneth_Galbraith,Stephany_Griffith-Jones
John_Maynard_Keynes,Stephany_Griffith-Jones
Karl_Marx,Stephen_Hymer
Friedrich_Hayek,Stephen_Marglin
John_Maynard_Keynes,Stephen_Marglin
Karl_Marx,Stephen_Marglin
Karl_Marx,Stephen_Resnick
Ronald_Coase,Steve_Hanke
Friedrich_Hayek,Steve_Hanke
Milton_Friedman,Steve_Hanke
Richard_M._Goodwin,Steve_Keen
Joseph_Schumpeter,Steve_Keen
François_Quesnay,Steve_Keen
Thorstein_Veblen,Steve_Keen
Augusto_Graziani,Steve_Keen
Nicholas_Georgescu-Roegen,Steve_Keen
John_Maynard_Keynes,Steve_Keen
Karl_Marx,Steve_Keen
Ronald_Coase,Steven_Landsburg
Gary_Becker,Steven_Levitt
Ronald_Coase,Steven_N._S._Cheung
Adam_Smith,Steven_N._S._Cheung
Milton_Friedman,Steven_N._S._Cheung
John_Kenneth_Galbraith,Steven_Pressman
John_Maynard_Keynes,Steven_Pressman
Joseph_Schumpeter,Éric_Pichet
Adam_Smith,Éric_Pichet
Piero_Sraffa,Franklin_Serrano
Hyman_Minsky,Pavlina_R._Tcherneva
John_Maynard_Keynes,Pavlina_R._Tcherneva
John_Maynard_Keynes,Mark_Gerard_Hayes
Karl_Marx,Maurice_Dobb
Amartya_Sen,Max_Roser
John_Maynard_Keynes,Axel_Leijonhufvud
David_D._Friedman,Bruce_L._Benson
Murray_Rothbard,Bruce_L._Benson
James_M._Buchanan,Bruce_L._Benson
Ludwig_von_Mises,Bryan_Caplan
James_M._Buchanan,Bryan_Caplan
Friedrich_Hayek,Burton_C._Gray
David_Hume,C._H._Douglas
Adam_Smith,C._H._Douglas
Edmund_Burke,C._H._Douglas
Michel_De_Montaigne,C._H._Douglas
John_Henry_Newman,C._H._Douglas
John_Maynard_Keynes,C._H._Douglas
Karl_Marx,C._H._Douglas
Joseph_De_Maistre,C._H._Douglas
John_Maynard_Keynes,Celso_Furtado
Amartya_Sen,Tim_Besley
James_M._Buchanan,Tim_Besley
Milton_Friedman,Tim_Kane
John_Maynard_Keynes,Trygve_Haavelmo
Carl_Menger,Tyler_Cowen
Ron_Paul,Walter_Block
Friedrich_Hayek,Walter_Block
Murray_Rothbard,Walter_Block
Lew_Rockwell,Walter_Block
Ayn_Rand,Walter_Block
Hans-Hermann_Hoppe,Walter_Block
H.L._Mencken,Walter_Block
Milton_Friedman,Walter_Block
Eugen_von_Böhm-Bawerk,Wilhelm_Röpke
Thomas_J._Sargent,William_A._Barnett
Milton_Friedman,William_A._Barnett
John_Maynard_Keynes,William_Baumol
Friedrich_Hayek,William_Easterly
Milton_Friedman,William_Easterly
Irving_Fisher,William_Phillips
John_Maynard_Keynes,William_Phillips
Henry_George,William_Vickrey
John_Maynard_Keynes,William_Vickrey
Karl_Marx,Jonathan_Nitzan
Frank_Knight,Aaron_Director
Paul_Samuelson,Abba_P._Lerner
John_Maynard_Keynes,Abba_P._Lerner
Karl_Marx,Agatha_Chapman
Thomas_J._Sargent,Albert_Marcet
Joan_Robinson,Alfred_Eichner
John_Maynard_Keynes,Alfred_Eichner
John_Ruskin,Alfred_Marshall
Jules_Dupuit,Alfred_Marshall
Thomas_Carlyle,Alfred_Marshall
William_Stanley_Jevons,Alfred_Marshall
Henry_Sidgwick,Alfred_Marshall
Milton_Friedman,Allan_H._Meltzer
John_Maynard_Keynes,Alvin_Hansen
John_Rawls,Amartya_Sen
Mary_Wollstonecraft,Amartya_Sen
Gautama_Buddha,Amartya_Sen
B._R._Ambedkar,Amartya_Sen
Adam_Smith,Amartya_Sen
John_Maynard_Keynes,Amartya_Sen
Karl_Marx,Amartya_Sen
Piero_Sraffa,Amartya_Sen
Ronald_Coase,Duncan_Black
Louis_Althusser,Duncan_K._Foley
Luigi_Pasinetti,Duncan_K._Foley
Étienne_Balibar,Duncan_K._Foley
William_Baumol,Duncan_K._Foley
Nikolai_Bukharin,Duncan_K._Foley
Karl_Marx,Duncan_K._Foley
Ladislaus_Bortkiewicz,Duncan_K._Foley
Michel_Aglietta,Duncan_K._Foley
Friedrich_Hayek,Ed_Crane_(politician)
Ludwig_von_Mises,Ed_Crane_(politician)
Milton_Friedman,Ed_Crane_(politician)
Léon_Walras,Edmond_Malinvaud
John_Rawls,Edmund_Phelps
Paul_Samuelson,Edmund_Phelps
William_Fellner,Edmund_Phelps
Thomas_Schelling,Edmund_Phelps
Thomas_J._Sargent,Eric_Ghysels
Knut_Wicksell,Erik_Lindahl
Thorstein_Veblen,Erik_S._Reinert
John_Maynard_Keynes,Erik_S._Reinert
Joseph_Schumpeter,Erik_S._Reinert
John_Maynard_Keynes,Erwin_Rothbarth
John_Maynard_Keynes,Evsey_Domar
David_Ricardo,Fernando_Vianello
Adam_Smith,Fernando_Vianello
Paolo_Sylos_Labini,Fernando_Vianello
John_Maynard_Keynes,Fernando_Vianello
Pierangelo_Garegnani,Fernando_Vianello
Piero_Sraffa,Fernando_Vianello
Simon_Kuznets,Andy_Sumner
Celso_Furtado,Andy_Sumner
W._Arthur_Lewis,Andy_Sumner
Amartya_Sen,Andy_Sumner
Dudley_Seers,Andy_Sumner
Nicholas_Kaldor,Andy_Sumner
Nikolai_Kondratiev,Andy_Sumner
Gunnar_Myrdal,Andy_Sumner
Hans_Singer,Andy_Sumner
Karl_Polanyi,Andy_Sumner
Micha?_Kalecki,Andy_Sumner
Osvaldo_Sunkel,Andy_Sumner
Gunnar_Myrdal,Nicholas_Kaldor
John_Maynard_Keynes,Nicholas_Kaldor
Edmund_Phelps,Nicola_Acocella
Vilfredo_Pareto,Nikola_Stoyanov
John_Maynard_Keynes,Nobuo_Okishio
Karl_Marx,Nobuo_Okishio
Hyman_Minsky,Nouriel_Roubini
John_Maynard_Keynes,Nouriel_Roubini
Carl_Menger,Oskar_Morgenstern
Ludwig_von_Mises,Oskar_R._Lange
Karl_Marx,Oskar_R._Lange
Joseph_Schumpeter,Paolo_Sylos_Labini
Adam_Smith,Paolo_Sylos_Labini
Friedrich_Hayek,Pascal_Salin
Ludwig_von_Mises,Pascal_Salin
Milton_Friedman,Pascal_Salin
Alfred_Marshall,Gerald_Shove
Edmund_Phelps,Guillermo_Calvo
Frédéric_Bastiat,Gustave_de_Molinari
Bertrand_de_Jouvenel,Hans-Hermann_Hoppe
Paul_Lorenzen,Hans-Hermann_Hoppe
Murray_Rothbard,Hans-Hermann_Hoppe
Erik_von_Kuehnelt-Leddihn,Hans-Hermann_Hoppe
Gustave_de_Molinari,Hans-Hermann_Hoppe
Jürgen_Habermas,Hans-Hermann_Hoppe
Karl-Otto_Apel,Hans-Hermann_Hoppe
Karl_Ludwig_von_Haller,Hans-Hermann_Hoppe
Immanuel_Kant,Hans-Hermann_Hoppe
Ludwig_von_Mises,Hans_Sennholz
Karl_Marx,Hardy_Hanappi
Joseph_Schumpeter,Hardy_Hanappi
Joseph_Schumpeter,Harry_Gordon_Johnson
Henry_George,Harry_Gunnison_Brown
John_Kenneth_Galbraith,Harvey_J._Levin
John_Maynard_Keynes,Harvey_J._Levin
John_Maynard_Keynes,Heiner_Flassbeck
David_Hume,Henry_Hazlitt
Frédéric_Bastiat,Henry_Hazlitt
Wilhelm_Röpke,Henry_Hazlitt
William_James,Henry_Hazlitt
Adam_Smith,Henry_Hazlitt
H._L._Mencken,Henry_Hazlitt
Herbert_Spencer,Henry_Hazlitt
Karl_Marx,Henryk_Grossman
Jean_de_Sismondi,Henryk_Grossman
Joseph_Schumpeter,Herbert_Giersch
Friedrich_Hayek,Herbert_Giersch
John_Maynard_Keynes,Herbert_Giersch
Thomas_Robert_Malthus,Herman_Daly
Henry_George,Herman_Daly
Irving_Fisher,Herman_Daly
Friedrich_Hayek,Hernando_de_Soto
Milton_Friedman,Hernando_de_Soto
Shokichi_Iyanaga,Hirofumi_Uzawa
Joichi_Suetsuna,Hirofumi_Uzawa
Hajime_Kawakami,Hirofumi_Uzawa
Kenneth_Arrow,Hirofumi_Uzawa
William_Stanley_Jevons,Irving_Fisher
Eugen_von_Böhm-Bawerk,Irving_Fisher
Friedrich_Hayek,Israel_Kirzner
Friedrich_von_Wieser,Israel_Kirzner
Ludwig_von_Mises,Israel_Kirzner
Henry_George,J._A._Hobson
Adam_Smith,J._Bradford_DeLong
John_Maynard_Keynes,J._Bradford_DeLong
Karl_Marx,Jack_Amariglio
Robert_J._Aumann,Jacques_Drèze
Leonard_Jimmie_Savage,Jacques_Drèze
Kenneth_Arrow,Jacques_Drèze
John_Maynard_Keynes,James_Crotty
Karl_Marx,James_Crotty
Paul_Samuelson,James_Duesenberry
John_Maynard_Keynes,James_Duesenberry
Micha?_Kalecki,James_Duesenberry
Gary_Becker,James_Heckman
Friedrich_Hayek,James_M._Buchanan
Gordon_Tullock,James_M._Buchanan
Thomas_Hobbes,James_M._Buchanan
Ludwig_von_Mises,James_M._Buchanan
John_Maynard_Keynes,James_Meade
John_Kenneth_Galbraith,Jan-Emmanuel_De_Neve
Adam_Smith,Jean-Baptiste_Say
Amartya_Sen,Jean-Louis_Arcand
Montesquieu,Jean_de_Sismondi
Machiavelli,Jean_de_Sismondi
Adam_Ferguson,Jean_de_Sismondi
Adam_Smith,Jean_de_Sismondi
Jean-Louis_de_Lolme,Jean_de_Sismondi
Friedrich_Hayek,Armen_Alchian
Ludwig_von_Mises,Armen_Alchian
Adam_Smith,Armen_Alchian
Friedrich_Hayek,Arthur_Seldon
Milton_Friedman,Arthur_Seldon
John_Maynard_Keynes,Athanasios_Asimakopulos
Milton_Friedman,Athanasios_Orphanides
Frédéric_Bastiat,Atilla_Yayla
Joseph_Schumpeter,Attilio_Celant
Alfred_Marshall,Attilio_Celant
Amartya_Sen,Attilio_Celant
John_Maynard_Keynes,Attilio_Celant
Carl_Menger,Jesús_Huerta_de_Soto
Friedrich_Hayek,Jesús_Huerta_de_Soto
Murray_Rothbard,Jesús_Huerta_de_Soto
Ludwig_von_Mises,Jesús_Huerta_de_Soto
Eugen_von_Böhm-Bawerk,Jesús_Huerta_de_Soto
Adam_Smith,Joan_Robinson
John_Maynard_Keynes,Joan_Robinson
Karl_Marx,Joan_Robinson
Piero_Sraffa,Joan_Robinson
Gary_Becker,John_A._List
Joseph_Schumpeter,John_Burr_Williams
Milton_Friedman,John_C._Goodman
Léon_Walras,John_Hicks
John_Maynard_Keynes,John_Hicks
Ludwig_von_Mises,Jörg_Guido_Hülsmann
James_Tobin,Jörg_Huffschmid
John_Maynard_Keynes,Jörg_Huffschmid
Karl_Marx,Jörg_Huffschmid
Robert_Owen,Karl_Polanyi
Richard_Thurnwald,Karl_Polanyi
Max_Weber,Karl_Polanyi
G._D._H._Cole,Karl_Polanyi
Bronis?aw_Malinowski,Karl_Polanyi
Werner_Sombart,Karl_Polanyi
Karl_Bücher,Karl_Polanyi
Adam_Smith,Karl_Polanyi
Alfred_Radcliffe-Brown,Karl_Polanyi
Ferdinand_Tönnies,Karl_Polanyi
György_Lukács,Karl_Polanyi
Aristotle,Karl_Polanyi
Karl_Marx,Karl_Polanyi
Richard_Tawney,Karl_Polanyi
Clive_Granger,Katarina_Juselius
Paul_Samuelson,Katsuhito_Iwai
Knut_Wicksell,Katsuhito_Iwai
John_Maynard_Keynes,Kazuhide_Uekusa
Milton_Friedman,Kazuhide_Uekusa
Alfred_Tarski,Kenneth_Arrow
Milton_Friedman,Kevin_Dowd
Gary_Becker,Kevin_M._Murphy
Friedrich_Hayek,Larry_J._Sechrest
Murray_Rothbard,Larry_J._Sechrest
Ludwig_von_Mises,Larry_J._Sechrest
Thomas_J._Sargent,Lars_Peter_Hansen
Amartya_Sen,Lars_Pålsson_Syll
John_Kenneth_Galbraith,Lars_Pålsson_Syll
John_Maynard_Keynes,Lars_Pålsson_Syll
Friedrich_Hayek,Lawrence_Reed
Frédéric_Bastiat,Lawrence_Reed
Ludwig_von_Mises,Lawrence_Reed
Henry_Hazlitt,Lawrence_Reed
Clive_Granger,Søren_Johansen
Thorstein_Veblen,Herbert_J._Davenport
Gary_Becker,Glenn_Loury
Frank_Knight,Don_Patinkin
John_Maynard_Keynes,Don_Patinkin
Knut_Wicksell,Don_Patinkin
Friedrich_Hayek,Donald_J._Boudreaux
Adam_Smith,Donald_J._Boudreaux
James_M._Buchanan,Donald_J._Boudreaux
Nicholas_Kaldor,Marc_Lavoie
Joan_Robinson,Marc_Lavoie
John_Maynard_Keynes,Marc_Lavoie
John_Maynard_Keynes,Mari_Rege
John_Maynard_Keynes,Mariana_Mazzucato
Ludwig_von_Mises,Mark_Skousen
Adam_Smith,Mark_Skousen
John_Maynard_Keynes,Mark_Skousen
Karl_Marx,Mark_Skousen
Murray_Rothbard,Mark_Thornton
Ludwig_von_Mises,Mark_Thornton
Léon_Walras,Philip_Pilkington
Nicholas_Kaldor,Philip_Pilkington
Joan_Robinson,Philip_Pilkington
John_Maynard_Keynes,Philip_Pilkington
Micha?_Kalecki,Philip_Pilkington
Wynne_Godley,Philip_Pilkington
Henry_George,Philip_Wicksteed
David_Ricardo,Piero_Sraffa
Luigi_Einaudi,Piero_Sraffa
Joseph_Schumpeter,Igor_Yegorov
Christopher_Freeman,Igor_Yegorov
David_Ricardo,Knut_Wicksell
Karl_Marx,Kozo_Uno
John_Maynard_Keynes,Michael_Kaser
Rosa_Luxemburg,Micha?_Kalecki
Joseph_Schumpeter,Micha?_Kalecki
François_Quesnay,Micha?_Kalecki
Karl_Marx,Micha?_Kalecki
Knut_Wicksell,Micha?_Kalecki
Mikhail_Tugan-Baranovsky,Micha?_Kalecki
Milton_Friedman,Miguel_Kast
Milton_Friedman,Mike_Moffatt
Homer_Jones,Milton_Friedman
George_Stigler,Milton_Friedman
Simon_Kuznets,Milton_Friedman
Adam_Smith,Milton_Friedman
Harold_Hotelling,Milton_Friedman
Henry_George,Milton_Friedman
Henry_Schultz,Milton_Friedman
Jacob_Viner,Milton_Friedman
Arthur_F._Burns,Milton_Friedman
Friedrich_Hayek,Bruce_Caldwell
Adam_Smith,Nassau_William_Senior
Ronald_Coase,Oliver_E._Williamson
Richard_Cyert,Oliver_E._Williamson
Chester_Barnard,Oliver_E._Williamson
Friedrich_Hayek,Oliver_E._Williamson
Herbert_A._Simon,Oliver_E._Williamson
Kenneth_Arrow,Oliver_E._Williamson
Ian_Roderick_Macneil,Oliver_E._Williamson
Joan_Robinson,Carolina_Cristina_Alves
John_Maynard_Keynes,Carolina_Cristina_Alves
Karl_Marx,Carolina_Cristina_Alves
Friedrich_Hayek,Ralph_Harris
Murray_Rothbard,Randall_G._Holcombe
James_M._Buchanan,Randall_G._Holcombe
Amartya_Sen,Ravi_Kanbur
Friedrich_Hayek,Wolfgang_Kasper
Joseph_Schumpeter,Wolfgang_Kasper
John_Maynard_Keynes,Wolfgang_Stützel
Nicholas_Kaldor,Wynne_Godley
James_Tobin,Wynne_Godley
John_Maynard_Keynes,Wynne_Godley
Francis_Cripps,Wynne_Godley
Karl_Marx,Shimshon_Bichler
Karl_Marx,Thomas_T._Sekine
Piero_Sraffa,Tony_Aspromourgos
John_Maynard_Keynes,Nadeem_Naqvi
Carl_Menger,Peter_G._Klein
Friedrich_Hayek,Peter_G._Klein
Friedrich_von_Wieser,Peter_G._Klein
Ludwig_von_Mises,Peter_G._Klein
Oliver_E._Williamson,Peter_G._Klein
George_Stigler,Thomas_Sowell
Adam_Smith,Thomas_Sowell
Karl_Marx,Thomas_Sowell
Ronald_Coase,Richard_L._Sandor
Joseph_Schumpeter,Carlota_Elena_Pérez_Pérez
Christopher_Freeman,Carlota_Elena_Pérez_Pérez
